Date,GPR,Inflation_Pct,SP500_Return,Oil_Return,Oil_Price,GPR_12m_Avg,SP500_Index,Roll_Corr_GPR_CPI,Roll_Corr_GPR_SP500,Roll_Corr_GPR_Oil,GPR_Tier,Crisis_Label
1988-06-01,79.70812225341797,3.96475770925111,4.325601228060116,-5.141917979755806,16.527727272727272,100.89352035522461,129.14345149516387,,,,Normal,
1988-07-01,83.43048095703125,4.130052724077338,-0.5411374721492224,-6.233326916201431,15.497499999999999,99.60673014322917,128.4446078862967,,,,Normal,
1988-08-01,84.05416107177734,4.111986001749779,-3.860010449258666,0.1676287199197768,15.523478260869567,98.28053983052571,123.48663260037631,,,,Normal,
1988-09-01,74.84265899658203,4.184829991281602,3.972933268934309,-6.364705762532363,14.535454545454543,94.4201717376709,128.39267410964334,,,,Normal,
1988-10-01,73.45023345947266,4.260869565217407,2.59644642106176,-5.262844395998423,13.770476190476192,92.11947568257649,131.72632110146867,,,,Normal,
1988-11-01,68.79841613769531,4.246100519930662,-1.8890880706211144,2.6933523631082146,14.141363636363637,89.8398863474528,129.23789488367277,,,,Normal,
1988-12-01,90.39871978759766,4.4117647058823595,1.4687573381001906,15.84725047487414,16.382380952380952,88.21841430664062,131.13608594838294,,,,Normal,
1989-01-01,89.24658966064453,4.482758620689653,7.111479156412925,10.022381769031764,18.024285714285714,88.72216924031575,140.46180136713792,-0.3494736725641248,-0.1320455970886703,0.1294681304959912,Normal,
1989-02-01,91.6185531616211,4.647160068846801,-2.894414843113058,-0.4870412934928958,17.936500000000002,89.17320315043132,136.3962541394635,-0.3558342627102365,-0.12603515421175565,0.15443602603574746,Normal,
1989-03-01,87.73377227783203,4.892703862660941,2.0805961609083434,8.628165523323439,19.48409090909091,87.300474802653,139.23410936671198,-0.3724620220021624,-0.13114238140955373,0.14960910194245228,Normal,
1989-04-01,83.57909393310547,5.034129692832767,5.008993717851862,8.134375364516488,21.069,84.31118965148926,146.20833715799756,-0.3194786511858782,-0.132365047973205,0.15317057538299333,Normal,
1989-05-01,103.82850646972656,5.276595744680845,3.5137494672926595,-4.487739043763039,20.123478260869565,84.22410901387532,151.34573182602415,-0.23370051386759627,-0.16288678211587282,0.05147370568621849,High,
1989-06-01,89.46155548095703,5.1694915254237195,-0.7924554206930945,-0.3628781986313667,20.050454545454546,85.03689511617024,150.1463843701812,-0.2498263120362977,-0.1585659427818454,0.05889492249920731,Normal,
1989-07-01,84.75310516357422,5.063291139240511,8.837025792525587,-1.3417450133915265,19.781428571428574,85.14711380004883,163.4148590835187,-0.28188112727305437,-0.18809970038135299,0.06751507239673558,Normal,
1989-08-01,109.17729187011719,4.621848739495804,1.551671822445666,-6.084507396045602,18.577826086956524,87.24070803324382,165.95052140560696,-0.23437489412827409,-0.20458413233317974,-0.03520471110482884,High,
1989-09-01,85.54584503173828,4.435146443514637,-0.6544368276168888,5.455980047007203,19.591428571428573,88.13264020284016,164.86448007790645,-0.16962865732265683,-0.1271262764839659,-0.032689562021908224,Normal,
